team_id,team_name,state,year,num_subscriptions,price_per_subscription,cost_per_subscription,gross_sales,total_cost,profit,profit_margin,team_description,customer_comment
563,Team_563,NY,2024,524,23.12,8.66,12114.880000000001,4537.84,7577.040000000001,0.6254325259515571,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
564,Team_564,PA,2023,503,22.27,4.61,11201.81,2318.8300000000004,8882.98,0.7929950606196677,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
565,Team_565,OH,2023,495,18.48,7.82,9147.6,3870.9,5276.700000000001,0.5768398268398269,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
566,Team_566,MI,2023,510,9.29,2.75,4737.9,1402.5,3335.3999999999996,0.7039827771797632,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
567,Team_567,MI,2023,543,17.75,7.28,9638.25,3953.04,5685.21,0.5898591549295775,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
568,Team_568,NY,2024,502,15.12,4.53,7590.24,2274.06,5316.18,0.7003968253968255,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
569,Team_569,OH,2023,514,19.34,8.0,9940.76,4112.0,5828.76,0.5863495346432265,High-variance strategy with special bonuses.,Community is fun but needs more tips.
570,Team_570,NY,2024,498,21.66,3.09,10786.68,1538.82,9247.86,0.8573407202216067,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
571,Team_571,TX,2024,492,19.85,9.18,9766.2,4516.5599999999995,5249.640000000001,0.5375314861460958,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
572,Team_572,MI,2023,494,21.93,3.94,10833.42,1946.36,8887.06,0.8203374373005016,High-variance strategy with special bonuses.,Not enough detailed analysis.
573,Team_573,FL,2024,494,6.28,4.83,3102.32,2386.02,716.3000000000002,0.230891719745223,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
574,Team_574,GA,2023,505,5.63,9.6,2843.15,4848.0,-2004.85,-0.7051509769094138,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
575,Team_575,NC,2023,515,10.17,6.63,5237.55,3414.45,1823.1000000000004,0.34808259587020657,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
576,Team_576,OH,2024,463,23.01,4.93,10653.630000000001,2282.5899999999997,8371.04,0.7857453281182095,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
577,Team_577,CA,2024,503,21.47,9.6,10799.41,4828.8,5970.61,0.5528644620400559,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
578,Team_578,NY,2024,503,18.65,4.63,9380.949999999999,2328.89,7052.0599999999995,0.7517426273458445,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
579,Team_579,NC,2023,526,19.02,2.76,10004.52,1451.76,8552.76,0.8548895899053628,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
580,Team_580,CA,2023,482,19.53,9.97,9413.460000000001,4805.54,4607.920000000001,0.4895033282130057,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
581,Team_581,NC,2024,490,23.85,4.14,11686.5,2028.6,9657.9,0.8264150943396226,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
582,Team_582,GA,2023,504,21.64,8.81,10906.56,4440.240000000001,6466.319999999999,0.592883548983364,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
583,Team_583,CA,2023,514,17.47,3.32,8979.58,1706.48,7273.1,0.8099599313108186,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
584,Team_584,PA,2023,496,18.31,7.85,9081.76,3893.6,5188.16,0.5712725286728564,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
585,Team_585,IL,2024,462,9.27,6.2,4282.74,2864.4,1418.3399999999997,0.3311758360302049,High-variance strategy with special bonuses.,Community is fun but needs more tips.
586,Team_586,PA,2023,515,18.15,9.85,9347.25,5072.75,4274.5,0.4573002754820937,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
587,Team_587,MI,2024,506,13.49,6.42,6825.9400000000005,3248.52,3577.4200000000005,0.5240919199406968,High-variance strategy with special bonuses.,"Great value, multiple wins!"
588,Team_588,IL,2024,532,8.06,2.2,4287.92,1170.4,3117.52,0.7270471464019851,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
589,Team_589,PA,2023,505,21.13,6.83,10670.65,3449.15,7221.5,0.6767628963558922,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
590,Team_590,IL,2023,452,15.2,3.16,6870.4,1428.3200000000002,5442.08,0.7921052631578948,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
591,Team_591,IL,2023,500,24.55,8.39,12275.0,4195.0,8080.0,0.6582484725050917,High-variance strategy with special bonuses.,"Great value, multiple wins!"
592,Team_592,FL,2024,529,10.63,8.85,5623.27,4681.65,941.6200000000008,0.16745061147695214,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
593,Team_593,NY,2023,499,14.61,5.86,7290.389999999999,2924.1400000000003,4366.249999999999,0.5989048596851471,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
594,Team_594,NY,2023,484,13.96,8.27,6756.64,4002.68,2753.9600000000005,0.40759312320916913,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
595,Team_595,FL,2023,524,7.42,3.16,3888.08,1655.8400000000001,2232.24,0.5741239892183287,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
596,Team_596,NC,2024,538,13.52,5.94,7273.76,3195.7200000000003,4078.04,0.5606508875739645,High-variance strategy with special bonuses.,Community is fun but needs more tips.
597,Team_597,TX,2023,487,10.75,5.15,5235.25,2508.05,2727.2,0.5209302325581395,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
598,Team_598,NC,2024,487,8.21,6.89,3998.2700000000004,3355.43,642.8400000000006,0.16077953714981744,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
599,Team_599,CA,2024,521,10.64,2.36,5543.4400000000005,1229.56,4313.880000000001,0.7781954887218047,High-variance strategy with special bonuses.,Not enough detailed analysis.
600,Team_600,CA,2023,506,9.67,8.02,4893.0199999999995,4058.12,834.8999999999996,0.17063081695966903,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
601,Team_601,IL,2024,503,19.68,2.63,9899.039999999999,1322.8899999999999,8576.15,0.8663617886178863,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
602,Team_602,PA,2023,517,5.62,7.25,2905.54,3748.25,-842.71,-0.2900355871886121,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
603,Team_603,PA,2024,493,17.35,2.15,8553.550000000001,1059.95,7493.600000000001,0.8760806916426513,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
604,Team_604,NY,2024,498,20.21,8.66,10064.58,4312.68,5751.9,0.5714992577931717,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
605,Team_605,OH,2024,499,14.61,3.4,7290.389999999999,1696.6,5593.789999999999,0.7672826830937713,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
606,Team_606,NC,2023,480,23.63,6.12,11342.4,2937.6,8404.8,0.7410071942446043,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
607,Team_607,MI,2023,506,19.16,4.09,9694.960000000001,2069.54,7625.420000000001,0.7865344467640919,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
608,Team_608,GA,2023,467,19.96,7.78,9321.32,3633.26,5688.0599999999995,0.6102204408817635,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
609,Team_609,PA,2023,493,8.94,4.57,4407.42,2253.01,2154.41,0.488814317673378,High-variance strategy with special bonuses.,Too expensive for casual use.
610,Team_610,GA,2023,522,20.55,7.8,10727.1,4071.6,6655.5,0.6204379562043796,High-variance strategy with special bonuses.,"Great value, multiple wins!"
611,Team_611,IL,2023,508,21.64,4.28,10993.12,2174.2400000000002,8818.880000000001,0.8022181146025879,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
612,Team_612,GA,2023,511,12.23,8.02,6249.530000000001,4098.219999999999,2151.3100000000013,0.3442354865085856,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
613,Team_613,MI,2023,495,9.27,2.24,4588.65,1108.8000000000002,3479.8499999999995,0.7583603020496223,High-variance strategy with special bonuses.,Community is fun but needs more tips.
614,Team_614,FL,2024,489,12.7,4.27,6210.299999999999,2088.0299999999997,4122.2699999999995,0.6637795275590551,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
615,Team_615,MI,2023,472,19.79,5.99,9340.88,2827.28,6513.5999999999985,0.6973218797372409,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
616,Team_616,GA,2023,499,13.35,2.36,6661.65,1177.6399999999999,5484.01,0.8232209737827716,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
617,Team_617,MI,2023,527,19.73,3.49,10397.710000000001,1839.23,8558.480000000001,0.823112012164217,High-variance strategy with special bonuses.,Not enough detailed analysis.
618,Team_618,TX,2023,487,7.27,9.48,3540.49,4616.76,-1076.2700000000004,-0.3039889958734527,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
619,Team_619,IL,2024,501,21.12,9.81,10581.12,4914.81,5666.31,0.5355113636363636,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
620,Team_620,NC,2023,477,10.06,7.92,4798.62,3777.84,1020.7799999999997,0.2127236580516898,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
621,Team_621,FL,2024,526,9.98,4.02,5249.4800000000005,2114.52,3134.9600000000005,0.5971943887775552,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
622,Team_622,PA,2024,488,16.81,4.08,8203.279999999999,1991.04,6212.239999999999,0.7572873289708506,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
623,Team_623,CA,2024,503,6.4,7.17,3219.2000000000003,3606.5099999999998,-387.3099999999995,-0.12031249999999984,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
624,Team_624,NC,2024,479,5.53,2.94,2648.8700000000003,1408.26,1240.6100000000004,0.4683544303797469,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
625,Team_625,CA,2024,463,10.22,9.59,4731.860000000001,4440.17,291.6900000000005,0.06164383561643846,High-variance strategy with special bonuses.,Not enough detailed analysis.
626,Team_626,IL,2024,512,15.76,3.8,8069.12,1945.6,6123.52,0.7588832487309646,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
627,Team_627,FL,2024,524,23.15,10.0,12130.599999999999,5240.0,6890.5999999999985,0.5680345572354211,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
628,Team_628,NY,2023,520,21.93,5.97,11403.6,3104.4,8299.2,0.7277701778385773,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
629,Team_629,PA,2024,472,14.81,8.17,6990.320000000001,3856.24,3134.080000000001,0.44834571235651594,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
630,Team_630,TX,2023,501,5.74,2.02,2875.7400000000002,1012.02,1863.7200000000003,0.6480836236933798,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
631,Team_631,NY,2024,525,15.71,9.11,8247.75,4782.75,3465.0,0.4201145767027371,High-variance strategy with special bonuses.,Community is fun but needs more tips.
632,Team_632,IL,2023,541,19.1,4.16,10333.1,2250.56,8082.540000000001,0.7821989528795812,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
633,Team_633,NC,2023,487,11.78,7.34,5736.86,3574.58,2162.2799999999997,0.3769100169779287,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
634,Team_634,TX,2023,513,7.22,8.45,3703.8599999999997,4334.849999999999,-630.9899999999998,-0.17036011080332406,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
635,Team_635,MI,2023,464,10.57,3.31,4904.4800000000005,1535.84,3368.6400000000003,0.6868495742667928,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
636,Team_636,GA,2023,523,20.43,5.54,10684.89,2897.42,7787.469999999999,0.7288301517376407,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
637,Team_637,TX,2023,521,12.02,5.95,6262.42,3099.9500000000003,3162.47,0.5049916805324459,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
638,Team_638,IL,2023,499,21.24,4.5,10598.759999999998,2245.5,8353.259999999998,0.788135593220339,High-variance strategy with special bonuses.,Community is fun but needs more tips.
639,Team_639,OH,2023,476,11.39,5.85,5421.64,2784.6,2637.0400000000004,0.48639157155399476,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
640,Team_640,GA,2024,514,8.27,4.54,4250.78,2333.56,1917.2199999999998,0.4510278113663845,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
641,Team_641,CA,2023,505,13.72,4.89,6928.6,2469.45,4459.150000000001,0.6435860058309039,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
642,Team_642,PA,2023,470,14.05,7.35,6603.5,3454.5,3149.0,0.47686832740213525,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
643,Team_643,CA,2024,477,5.32,7.06,2537.6400000000003,3367.62,-829.9799999999996,-0.3270676691729321,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
644,Team_644,TX,2023,499,7.34,3.86,3662.66,1926.1399999999999,1736.52,0.47411444141689374,High-variance strategy with special bonuses.,"Great value, multiple wins!"
645,Team_645,CA,2023,483,8.7,9.18,4202.099999999999,4433.94,-231.84000000000015,-0.05517241379310349,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
646,Team_646,IL,2024,485,7.27,8.9,3525.95,4316.5,-790.5500000000002,-0.2242090784044017,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
647,Team_647,MI,2024,515,11.83,6.07,6092.45,3126.05,2966.3999999999996,0.4868977176669484,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
648,Team_648,NC,2023,483,24.29,5.47,11732.07,2642.0099999999998,9090.06,0.7748044462741869,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
649,Team_649,PA,2023,493,15.18,5.01,7483.74,2469.93,5013.8099999999995,0.6699604743083003,High-variance strategy with special bonuses.,Not enough detailed analysis.
650,Team_650,CA,2024,527,17.55,7.66,9248.85,4036.82,5212.030000000001,0.5635327635327636,High-variance strategy with special bonuses.,"Great value, multiple wins!"
651,Team_651,CA,2024,522,12.13,7.37,6331.860000000001,3847.14,2484.7200000000007,0.3924154987633966,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
652,Team_652,TX,2023,458,11.47,3.57,5253.26,1635.06,3618.2000000000003,0.6887532693984307,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
653,Team_653,NC,2024,493,5.46,7.37,2691.78,3633.41,-941.6299999999997,-0.3498168498168497,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
654,Team_654,NY,2023,515,15.01,4.02,7730.15,2070.2999999999997,5659.85,0.7321785476349102,High-variance strategy with special bonuses.,Too expensive for casual use.
